-14.80688,4.256026,69.8009
-14.80688,4.256026,70.65618
-14.80688,4.256026,71.51513
-14.80688,4.256026,72.37831
-14.80688,4.256026,73.24628
-14.80688,4.256026,74.11961
-14.80688,4.256026,74.99889
-14.80688,4.256026,75.88471
-14.80688,4.256026,76.77771
-14.80688,4.256026,65.17863
-14.80688,4.256026,65.98941
-14.80688,4.256026,66.80067
-14.80688,4.256026,67.61293
-14.80688,4.256026,68.42667
-14.80688,4.256026,69.24241
-14.80688,4.256026,70.06065
-14.80688,4.256026,70.88188
-14.80689,4.256026,71.70663
-14.80688,4.256026,72.53546
-14.80689,4.256026,73.36887
-14.80688,4.256026,74.20743
-14.80688,4.256026,75.0517
-14.80689,4.256026,75.90227
-14.80689,4.256026,76.75971
-14.80688,4.256026,77.62463
-14.80689,4.256026,78.4977
-14.80688,4.256026,79.37955
-14.80688,4.256026,80.27087
-14.80688,4.256026,81.17233
-14.80688,4.256025,64.72004
-14.80688,4.256025,65.49643
-14.80688,4.256025,66.27283
-14.80688,4.256025,67.04969
-14.80688,4.256025,67.82751
-14.80688,4.256025,68.60676
-14.80688,4.256025,69.38791
-14.80688,4.256025,70.17145
-14.80688,4.256025,70.95786
-14.80688,4.256025,71.74764
-14.80688,4.256025,72.54133
-14.80688,4.256025,73.33942
-14.80689,4.256025,74.14241
-14.80688,4.256025,74.95088
-14.80688,4.256025,75.76538
-14.80688,4.256025,76.58647
-14.80688,4.256025,77.41473
-14.80688,4.256025,78.25079
-14.80688,4.256025,79.09523
-14.80688,4.256025,79.94875
-14.80688,4.256025,65.06411
-14.80688,4.256025,65.80635
-14.80688,4.256025,66.54859
-14.80688,4.256025,67.29129
-14.80688,4.256025,68.03488
-14.80688,4.256025,68.77985
-14.80688,4.256025,69.52664
-14.80688,4.256025,70.27571
-14.80688,4.256025,71.02753
-14.80688,4.256025,71.78258
-14.80688,4.256025,72.54135
-14.80688,4.256025,73.30433
-14.80688,4.256025,74.07201
-14.80688,4.256025,74.84491
-14.80688,4.256025,75.62357
-14.80689,4.256025,76.40855
-14.80688,4.256025,77.20037
-14.80688,4.256025,77.99965
-14.80688,4.256025,78.80695
-14.80688,4.256025,79.62292
-14.80688,4.256025,65.41091
-14.80687,4.256025,66.11873
-14.80688,4.256025,66.82655
-14.80688,4.256025,67.5348
-14.80687,4.256025,68.2439
-14.80688,4.256025,68.95432
-14.80688,4.256025,69.66647
-14.80688,4.256025,70.38081
-14.80688,4.256025,71.09776
-14.80688,4.256025,71.81778
-14.80688,4.256025,72.54136
-14.80688,4.256025,73.26895
-14.80688,4.256025,74.00102
-14.80688,4.256025,74.73808
-14.80688,4.256025,75.48064
-14.80688,4.256025,76.2292
-14.80688,4.256025,76.9843
-14.80688,4.256025,77.74651
-14.80688,4.256025,78.51637
-14.80688,4.256025,79.29449
-14.80689,4.256026,65.755
-14.80688,4.256026,66.42866
-14.80688,4.256026,67.10232
-14.80689,4.256026,67.77639
-14.80688,4.256026,68.45129
-14.80689,4.256026,69.12743
-14.80689,4.256026,69.80521
-14.80689,4.256026,70.48508
-14.80689,4.256026,71.16743
-14.80689,4.256026,71.85271
-14.80689,4.256026,72.54137
-14.80689,4.256026,73.23386
-14.80689,4.256026,73.9306
-14.80688,4.256026,74.6321
-14.80689,4.256026,75.33882
-14.80689,4.256026,76.05126
-14.80689,4.256026,76.76993
-14.80689,4.256026,77.49535
-14.80688,4.256026,78.22807
-14.80689,4.256026,78.96865
-14.80688,4.256026,70.03045
-14.80688,4.256026,70.67603
-14.80688,4.256026,71.324
-14.80688,4.256026,71.97475
-14.80688,4.256026,72.62868
-14.80688,4.256026,73.28626
-14.80688,4.256026,73.94788
-14.80688,4.256026,74.61402
-14.80688,4.256026,75.28512
-14.80688,4.256026,75.96165
-14.80688,4.256026,76.64409
-14.80688,4.256026,77.33294
-14.80688,4.256026,78.02872
-14.80688,4.256026,78.73198
-14.80688,4.256026,79.44324
-14.80688,4.256026,80.16312
-14.80688,4.256026,80.8922
-14.80688,4.256026,81.63112
-14.80688,4.256026,82.38052
-14.80688,4.256026,83.14113
-14.80688,4.256025,74.17703
-14.80688,4.256025,74.80872
-14.80688,4.256025,75.44512
-14.80688,4.256025,76.08666
-14.80688,4.256025,76.73382
-14.80688,4.256025,77.38705
-14.80688,4.256025,78.04685
-14.80688,4.256025,78.71374
-14.80688,4.256025,79.38824
-14.80688,4.256025,80.07088
-14.80688,4.256025,80.76225
-14.80688,4.256025,81.46296
-14.80688,4.256025,82.17362
-14.80688,4.256025,82.89489
-14.80688,4.256025,83.62746
-14.80688,4.256025,84.37205
-14.80688,4.256025,85.12943
-14.80688,4.256025,85.90038
-14.80688,4.256025,86.68579
-14.80688,4.256025,87.48656
-14.80689,4.256026,78.28391
-14.80689,4.256026,78.91563
-14.80688,4.256026,79.55453
-14.80689,4.256026,80.20119
-14.80689,4.256026,80.8561
-14.80689,4.256026,81.51984
-14.80689,4.256026,82.19301
-14.80689,4.256026,82.87622
-14.80689,4.256026,83.57016
-14.80689,4.256026,84.27547
-14.80689,4.256026,84.9929
-14.80688,4.256026,85.7232
-14.80689,4.256026,86.46718
-14.80689,4.256026,87.22571
-14.80689,4.256026,87.99966
-14.80689,4.256026,88.79004
-14.80689,4.256026,89.59784
-14.8069,4.256026,90.42417
-14.80689,4.256026,91.27018
-14.80689,4.256026,92.13713
-14.80688,4.256026,82.43697
-14.80688,4.256026,83.08445
-14.80688,4.256026,83.74206
-14.80688,4.256026,84.41045
-14.80688,4.256026,85.09032
-14.80688,4.256026,85.78241
-14.80688,4.256026,86.48745
-14.80688,4.256026,87.20627
-14.80688,4.256026,87.93974
-14.80688,4.256026,88.68874
-14.80688,4.256026,89.45427
-14.80688,4.256026,90.23734
-14.80688,4.256026,91.03908
-14.80688,4.256026,91.86065
-14.80688,4.256026,92.70334
-14.80688,4.256026,93.56848
-14.80688,4.256026,94.45756
-14.80688,4.256026,95.37212
-14.80688,4.256026,96.31386
-14.80689,4.256026,97.28464
-14.80688,4.256026,86.74463
-14.80688,4.256026,87.42621
-14.80688,4.256026,88.12167
-14.80688,4.256026,88.83187
-14.80688,4.256026,89.55773
-14.80689,4.256026,90.30025
-14.80689,4.256026,91.06046
-14.80689,4.256026,91.83945
-14.80688,4.256026,92.63849
-14.80688,4.256026,93.45882
-14.80688,4.256026,94.30182
-14.80688,4.256026,95.16901
-14.80688,4.256026,96.06197
-14.80688,4.256026,96.98244
-14.80688,4.256026,97.93231
-14.80689,4.256026,98.91361
-14.80688,4.256026,99.92857
-14.80688,4.256026,100.9796
-14.80688,4.256026,102.0693
-14.80689,4.256026,103.2006
-14.80689,4.256026,91.33758
-14.80689,4.256026,92.07712
-14.80689,4.256026,92.83566
-14.80688,4.256026,93.61441
-14.80688,4.256026,94.41471
-14.80689,4.256026,95.23795
-14.80689,4.256026,96.08566
-14.80689,4.256026,96.9595
-14.8069,4.256026,97.86124
-14.80688,4.256026,98.79282
-14.80689,4.256026,99.75634
-14.80689,4.256026,100.7541
-14.80689,4.256026,101.7886
-14.80688,4.256026,102.8625
-14.80689,4.256026,103.979
-14.80689,4.256026,105.1411
-14.80689,4.256026,106.3527
-14.80689,4.256026,107.6176
-14.80689,4.256026,108.9403
-14.80689,4.256026,110.3258
-14.80689,4.256026,92.49321
-14.80689,4.256026,93.21467
-14.80689,4.256026,93.95536
-14.80689,4.256026,94.71653
-14.80689,4.256026,95.49953
-14.80689,4.256026,96.30581
-14.80689,4.256026,97.13692
-14.80689,4.256026,97.99458
-14.80688,4.256026,98.88063
-14.80689,4.256026,99.79706
-14.80688,4.256026,100.746
-14.80689,4.256026,101.73
-14.80689,4.256026,102.7514
-14.80689,4.256026,103.8133
-14.80689,4.256026,104.9186
-14.80689,4.256026,106.071
-14.80689,4.256026,107.2741
-14.80688,4.256026,108.5321
-14.80689,4.256026,109.8499
-14.80689,4.256026,111.2325
-14.80688,4.256026,92.92006
-14.80688,4.256026,93.60421
-14.80688,4.256026,94.30659
-14.80688,4.256026,95.02839
-14.80688,4.256026,95.7709
-14.80689,4.256026,96.53548
-14.80688,4.256026,97.32361
-14.80689,4.256026,98.13691
-14.80688,4.256026,98.97713
-14.80688,4.256026,99.84616
-14.80688,4.256026,100.7461
-14.80688,4.256026,101.6791
-14.80688,4.256026,102.6477
-14.80688,4.256026,103.6547
-14.80688,4.256026,104.7029
-14.80688,4.256026,105.7956
-14.80688,4.256026,106.9365
-14.80688,4.256026,108.1295
-14.80688,4.256026,109.3791
-14.80689,4.256026,110.6902
-14.80689,4.256025,94.6654
-14.80688,4.256025,95.34789
-14.80688,4.256025,96.04995
-14.80689,4.256025,96.77288
-14.80688,4.256025,97.51809
-14.80689,4.256025,98.28709
-14.80688,4.256025,99.08155
-14.80689,4.256025,99.90325
-14.80688,4.256025,100.7541
-14.80688,4.256025,101.6364
-14.80688,4.256025,102.5522
-14.80688,4.256025,103.5043
-14.80688,4.256025,104.4954
-14.80688,4.256025,105.5286
-14.80688,4.256025,106.6074
-14.80688,4.256025,107.7354
-14.80688,4.256025,108.9169
-14.80688,4.256025,110.1567
-14.80688,4.256025,111.4597
-14.80688,4.256025,112.8321
-14.80688,4.256025,99.39419
-14.80688,4.256025,100.1726
-14.80688,4.256025,100.9786
-14.80688,4.256025,101.8143
-14.80688,4.256025,102.6819
-14.80689,4.256025,103.5838
-14.80688,4.256025,104.5226
-14.80688,4.256025,105.5014
-14.80688,4.256025,106.5233
-14.80688,4.256025,107.5918
-14.80688,4.256025,108.7111
-14.80688,4.256025,109.8854
-14.80688,4.256025,111.1198
-14.80689,4.256025,112.4198
-14.80689,4.256025,113.7916
-14.80688,4.256025,115.2422
-14.80689,4.256025,116.7796
-14.8069,4.256026,104.8724
-14.80689,4.256026,105.8038
-14.80689,4.256026,106.7764
-14.80689,4.256026,107.7933
-14.8069,4.256026,108.8585
-14.80689,4.256026,109.9762
-14.80689,4.256026,111.151
-14.8069,4.256026,112.3882
-14.80689,4.256026,113.6937
-14.8069,4.256026,115.0743
-14.80689,4.256026,116.5375
-14.80689,4.256025,111.5533
-14.80689,4.256025,112.7379
-14.80689,4.256025,113.988
-14.80689,4.256025,115.3099
-14.80689,4.256025,116.7109
-14.80689,4.256026,117.287
-92.86985,4.256026,139.5064
-92.86984,4.256026,138.5713
-92.86985,4.256026,137.6493
-92.86986,4.256026,136.7396
-92.86984,4.256026,135.8414
-92.86985,4.256025,144.3118
-92.86984,4.256025,143.3371
-92.86985,4.256025,142.3796
-92.86985,4.256025,141.4382
-92.86985,4.256025,140.512
-92.86985,4.256025,139.6002
-92.86986,4.256025,138.7017
-92.86986,4.256025,137.8158
-92.86986,4.256025,136.9417
-92.86985,4.256025,136.0787
-92.86985,4.256025,135.2259
-92.86985,4.256025,134.3828
-92.86985,4.256025,133.5486
-92.86986,4.256025,132.7227
-92.86985,4.256025,131.9046
-94.06692,4.256025,131.3699
-92.86985,4.256025,145.9388
-92.86985,4.256025,144.9693
-92.86985,4.256025,144.0183
-92.86985,4.256025,143.0848
-92.86984,4.256025,142.1678
-92.86985,4.256025,141.2663
-92.86985,4.256025,140.3793
-92.86985,4.256025,139.506
-92.86986,4.256025,138.6455
-92.86986,4.256025,137.7971
-92.86986,4.256025,136.9601
-92.86985,4.256025,136.1335
-92.86985,4.256025,135.3169
-92.86985,4.256025,134.5094
-92.86985,4.256025,133.7105
-92.86985,4.256025,132.9196
-92.86985,4.256025,132.1361
-92.91555,4.256025,131.3699
-96.54441,4.256025,131.3699
-92.86985,4.256025,145.5396
-92.86986,4.256025,144.6132
-92.86985,4.256025,143.7045
-92.86985,4.256025,142.8125
-92.86984,4.256025,141.9363
-92.86985,4.256025,141.0748
-92.86985,4.256025,140.2273
-92.86985,4.256025,139.3928
-92.86986,4.256025,138.5706
-92.86985,4.256025,137.7599
-92.86986,4.256025,136.96
-92.86985,4.256025,136.1703
-92.86985,4.256025,135.3899
-92.86986,4.256025,134.6183
-92.86985,4.256025,133.855
-92.86985,4.256025,133.0992
-92.86985,4.256025,132.3505
-92.86985,4.256025,131.6083
-95.21206,4.256025,131.3699
-99.19075,4.256025,131.3699
-92.86985,4.256026,145.1415
-92.86986,4.256026,144.2581
-92.86985,4.256026,143.3915
-92.86985,4.256026,142.541
-92.86984,4.256026,141.7054
-92.86985,4.256026,140.8839
-92.86985,4.256026,140.0757
-92.86985,4.256026,139.2799
-92.86986,4.256026,138.4958
-92.86986,4.256026,137.7228
-92.86986,4.256026,136.96
-92.86985,4.256026,136.2069
-92.86985,4.256026,135.4627
-92.86985,4.256026,134.727
-92.86986,4.256026,133.999
-92.86986,4.256026,133.2784
-92.86985,4.256026,132.5644
-92.86985,4.256026,131.8566
-93.88317,4.256026,131.3699
-97.56316,4.256026,131.3699
-92.86985,4.256025,144.7429
-92.86986,4.256025,143.9025
-92.86986,4.256025,143.0782
-92.86985,4.256025,142.269
-92.86984,4.256025,141.4742
-92.86985,4.256025,140.6927
-92.86985,4.256025,139.9238
-92.86985,4.256025,139.1669
-92.86986,4.256025,138.421
-92.86986,4.256025,137.6856
-92.86986,4.256025,136.96
-92.86985,4.256025,136.2436
-92.86986,4.256025,135.5357
-92.86985,4.256025,134.8358
-92.86985,4.256025,134.1433
-92.86985,4.256025,133.4577
-92.86985,4.256025,132.7785
-92.86986,4.256025,132.1052
-92.86986,4.256025,131.4373
-95.93343,4.256025,131.3699
-92.86985,4.256025,144.3443
-92.86986,4.256025,143.5469
-92.86985,4.256025,142.7648
-92.86985,4.256025,141.9971
-92.86984,4.256025,141.2429
-92.86985,4.256025,140.5015
-92.86985,4.256025,139.772
-92.86985,4.256025,139.0538
-92.86986,4.256025,138.3462
-92.86986,4.256025,137.6484
-92.86986,4.256025,136.96
-92.86985,4.256025,136.2803
-92.86986,4.256025,135.6086
-92.86986,4.256025,134.9445
-92.86985,4.256025,134.2875
-92.86985,4.256025,133.6371
-92.86985,4.256025,132.9927
-92.86985,4.256025,132.3539
-92.86986,4.256025,131.7202
-94.30369,4.256025,131.3699
-92.86986,4.256025,143.9455
-92.86986,4.256025,143.1912
-92.86985,4.256025,142.4514
-92.86985,4.256025,141.7251
-92.86985,4.256025,141.0117
-92.86985,4.256025,140.3103
-92.86985,4.256025,139.6202
-92.86985,4.256025,138.9408
-92.86986,4.256025,138.2713
-92.86986,4.256025,137.6112
-92.86986,4.256025,136.96
-92.86985,4.256025,136.3169
-92.86986,4.256025,135.6816
-92.86986,4.256025,135.0533
-92.86985,4.256025,134.4318
-92.86985,4.256025,133.8165
-92.86985,4.256025,133.2069
-92.86985,4.256025,132.6025
-92.86986,4.256025,132.0031
-92.86986,4.256025,131.408
-92.86985,4.256025,143.547
-92.86986,4.256025,142.8357
-92.86985,4.256025,142.1381
-92.86985,4.256025,141.4532
-92.86985,4.256025,140.7805
-92.86985,4.256025,140.1191
-92.86985,4.256025,139.4684
-92.86986,4.256025,138.8277
-92.86986,4.256025,138.1965
-92.86986,4.256025,137.5741
-92.86986,4.256025,136.9599
-92.86985,4.256025,136.3536
-92.86986,4.256025,135.7545
-92.86985,4.256025,135.1621
-92.86986,4.256025,134.576
-92.86985,4.256025,133.9958
-92.86985,4.256025,133.421
-92.86986,4.256025,132.8511
-92.86986,4.256025,132.2858
-92.86986,4.256025,131.7247
-92.86985,4.256025,143.1483
-92.86986,4.256025,142.4801
-92.86986,4.256025,141.8247
-92.86985,4.256025,141.1813
-92.86985,4.256025,140.5493
-92.86985,4.256025,139.9279
-92.86985,4.256025,139.3166
-92.86985,4.256025,138.7147
-92.86986,4.256025,138.1216
-92.86986,4.256025,137.5369
-92.86986,4.256025,136.9599
-92.86985,4.256025,136.3903
-92.86986,4.256025,135.8274
-92.86986,4.256025,135.2709
-92.86985,4.256025,134.7203
-92.86986,4.256025,134.1752
-92.86985,4.256025,133.6351
-92.86986,4.256025,133.0998
-92.86986,4.256025,132.5687
-92.86986,4.256025,132.0416
-92.86986,4.256025,142.6813
-92.86986,4.256025,142.0635
-92.86986,4.256025,141.4575
-92.86985,4.256025,140.8627
-92.86985,4.256025,140.2784
-92.86985,4.256025,139.7039
-92.86985,4.256025,139.1387
-92.86986,4.256025,138.5822
-92.86986,4.256025,138.0339
-92.86986,4.256025,137.4933
-92.86986,4.256025,136.9599
-92.86985,4.256025,136.4333
-92.86985,4.256025,135.9129
-92.86986,4.256025,135.3983
-92.86986,4.256025,134.8893
-92.86985,4.256025,134.3853
-92.86985,4.256025,133.886
-92.86986,4.256025,133.3911
-92.86986,4.256025,132.9001
-92.86986,4.256025,132.4127
-92.86985,4.256026,144.103
-92.86986,4.256026,143.4905
-92.86986,4.256026,142.8912
-92.86986,4.256026,142.3044
-92.86985,4.256026,141.7293
-92.86985,4.256026,141.1652
